fund_id,fund_name,asset_family,method,rebalance_schedule,rebalance_number,rebalance_date,estimation_start,estimation_end,first_held_return_date,estimation_observations,annualization_days,eligible_asset_count,turnover,transaction_cost,transaction_cost_bps,covariance_estimator,covariance_shrinkage,sample_covariance_condition_number,covariance_trace,covariance_condition_number,covariance_minimum_eigenvalue,covariance_ridge_added,expected_return_min,expected_return_max,solver_success,solver_status,solver_message,solver_iterations,valid_start_count,objective_value,expected_portfolio_return,expected_portfolio_volatility,expected_sharpe,weight_sum_residual,maximum_bound_residual,minimum_weight,maximum_weight,crypto_sleeve_weight,weight_hhi,risk_contribution_dispersion,effective_number_of_bets,effective_bet_ratio,cluster_count,minimum_linkage_distance,maximum_linkage_distance,constraint_projection_applied,projection_l1_distance,raw_maximum_weight,raw_weight_hhi,raw_crypto_sleeve_weight,ordered_asset_signature
combined_equal_weight,Combined Equal Weight,combined,equal_weight,monthly,11,2021-11-01,2020-10-30,2021-10-29,2021-11-01,252,252,60,0.03517030755448466,3.517030755448466e-05,10.0,sample_ridge,,2619.1187078079533,19.338376758386744,2619.1166455316716,0.0040917703255054574,3.2230627608338288e-09,-0.03804484144889364,2.5476784819297986,True,0,closed-form feasible equal weight,0,1,0.049223240498942146,0.5936939028776061,0.2218631120735084,2.675946881520807,0.0,0.0,0.016666666666666666,0.016666666666666666,0.16666666666666666,0.01666666666666666,0.02335679966320371,2.3049560884469886,0.03841593480744981,,,,,,,,,
combined_equal_weight,Combined Equal Weight,combined,equal_weight,monthly,12,2021-12-01,2020-12-01,2021-11-30,2021-12-01,252,252,60,0.03591605717422465,3.591605717422465e-05,10.0,sample_ridge,,2669.719085657815,18.426989818738598,2669.717009456781,0.003947631431548849,3.0711649390781164e-09,-0.17349452421536093,1.9218005257051143,True,0,closed-form feasible equal weight,0,1,0.047228973678713884,0.3673439879529293,0.21732228067714063,1.690319035896115,0.0,0.0,0.016666666666666666,0.016666666666666666,0.16666666666666666,0.01666666666666666,0.024008259205302248,2.1948815634778254,0.03658135939129709,,,,,,,,,
combined_equal_weight,Combined Equal Weight,combined,equal_weight,monthly,13,2022-01-03,2021-01-04,2021-12-31,2022-01-03,252,252,60,0.039135077956303894,3.91350779563039e-05,10.0,sample_ridge,,2666.6247079653226,17.698271806197972,2666.622618322197,0.003762759745499404,2.949711938202543e-09,-0.12605950714046,1.882587306240429,True,0,closed-form feasible equal weight,0,1,0.04792618086046575,0.388924058332598,0.21892048981414633,1.7765539382027562,0.0,0.0,0.016666666666666666,0.016666666666666666,0.16666666666666666,0.01666666666666666,0.022901891848586937,2.205054582040379,0.03675090970067298,,,,,,,,,
combined_equal_weight,Combined Equal Weight,combined,equal_weight,monthly,14,2022-02-01,2021-02-02,2022-01-31,2022-02-01,252,252,60,0.05460812741029577,5.460812741029577e-05,10.0,sample_ridge,,2851.3428451164423,16.249425250724453,2851.3405090359306,0.0033044261135941736,2.7082375147050344e-09,-0.26246068625737806,1.7523508442205948,True,0,closed-form feasible equal weight,0,1,0.04532210707194371,0.30350661054706035,0.21288989424569618,1.4256506238703066,0.0,0.0,0.016666666666666666,0.016666666666666666,0.16666666666666666,0.01666666666666666,0.02269920924632607,2.0338016515310295,0.03389669419218382,,,,,,,,,
combined_equal_weight,Combined Equal Weight,combined,equal_weight,monthly,15,2022-03-01,2021-03-02,2022-02-28,2022-03-01,252,252,60,0.04159250723406858,4.159250723406858e-05,10.0,sample_ridge,,2501.83520665403,15.6446971387369,2501.8334143156535,0.0036381531451726568,2.6074494970483213e-09,-0.46865655744791945,1.8126264661629579,True,0,closed-form feasible equal weight,0,1,0.044540062437193245,0.22017829465067948,0.21104516681789529,1.0432757024029122,0.0,0.0,0.016666666666666666,0.016666666666666666,0.16666666666666666,0.01666666666666666,0.022248004665788055,1.9543636324469331,0.03257272720744889,,,,,,,,,
combined_equal_weight,Combined Equal Weight,combined,equal_weight,monthly,16,2022-04-01,2021-04-05,2022-03-31,2022-04-01,252,252,60,0.032976019303242364,3.2976019303242365e-05,10.0,sample_ridge,,2657.789451460922,15.508194418583997,2657.7874311998767,0.003399066256181919,2.5846990439170094e-09,-0.30439771676211014,1.885652709704718,True,0,closed-form feasible equal weight,0,1,0.04515093048811291,0.20099110430361436,0.2124874831328022,0.945896206874441,0.0,0.0,0.016666666666666666,0.016666666666666666,0.16666666666666666,0.01666666666666666,0.021768171336412803,1.9242809699990004,0.03207134949998334,,,,,,,,,
combined_equal_weight,Combined Equal Weight,combined,equal_weight,monthly,17,2022-05-02,2021-05-03,2022-04-29,2022-05-02,252,252,60,0.044807458371089945,4.4807458371089945e-05,10.0,sample_ridge,,2268.0720529882974,14.616939598090791,2268.0705823024423,0.003755351568541809,2.4361565753202328e-09,-0.8113680578388313,0.9388799704010586,True,0,closed-form feasible equal weight,0,1,0.046845032449419934,0.008420867834780056,0.21643713278783733,0.03890676117500881,0.0,0.0,0.016666666666666666,0.016666666666666666,0.16666666666666666,0.01666666666666666,0.019986716880743535,1.8776285610279984,0.03129380935046664,,,,,,,,,
combined_equal_weight,Combined Equal Weight,combined,equal_weight,monthly,18,2022-06-01,2021-06-02,2022-05-31,2022-06-01,252,252,60,0.0668727761648294,6.68727761648294e-05,10.0,sample_ridge,,1749.1178335346817,11.427291522924937,1749.1168499859352,0.0033850638542445763,1.9045485681086706e-09,-1.3313647804876834,1.0545687899640876,True,0,closed-form feasible equal weight,0,1,0.04376292745710959,-0.07878335583043075,0.20919590688421605,-0.37660084752057355,0.0,0.0,0.016666666666666666,0.016666666666666666,0.16666666666666666,0.01666666666666666,0.015293302989132692,1.8664093792941499,0.03110682298823583,,,,,,,,,
combined_equal_weight,Combined Equal Weight,combined,equal_weight,monthly,19,2022-07-01,2021-07-01,2022-06-30,2022-07-01,252,252,60,0.043922040067420676,4.392204006742068e-05,10.0,sample_ridge,,1728.2907180182563,11.39417321293967,1728.2897413627395,0.00335857919415917,1.8990288498329904e-09,-1.3731545680323536,0.8011361548468544,True,0,closed-form feasible equal weight,0,1,0.05058144072683346,-0.16304415857988583,0.22490318078416202,-0.7249526574564463,0.0,0.0,0.016666666666666666,0.016666666666666666,0.16666666666666666,0.01666666666666666,0.013474576411821282,1.6839902149736896,0.028066503582894826,,,,,,,,,
combined_equal_weight,Combined Equal Weight,combined,equal_weight,monthly,20,2022-08-01,2021-07-30,2022-07-29,2022-08-01,252,252,60,0.03801935484948641,3.8019354849486414e-05,10.0,sample_ridge,,1745.9284225597828,11.969160269844172,1745.9274188145564,0.003467899877531967,1.9948600250254287e-09,-1.124999905167706,1.0610827829850287,True,0,closed-form feasible equal weight,0,1,0.05206780093957186,-0.07652030720908783,0.22818369998659382,-0.3353451943043413,0.0,0.0,0.016666666666666666,0.016666666666666666,0.16666666666666666,0.01666666666666666,0.01358909241746253,1.7123878384233944,0.028539797307056573,,,,,,,,,
combined_equal_weight,Combined Equal Weight,combined,equal_weight,monthly,21,2022-09-01,2021-09-01,2022-08-31,2022-09-01,252,252,60,0.026334939747044633,2.6334939747044632e-05,10.0,sample_ridge,,1737.9831184875734,11.88356948842717,1737.9821098442574,0.0034107794427566457,1.9805948949319128e-09,-1.791651518649385,1.1828191271343909,True,0,closed-form feasible equal weight,0,1,0.05329899642818793,-0.1746957825037771,0.230865754126046,-0.7566985548163989,0.0,0.0,0.016666666666666666,0.016666666666666666,0.16666666666666666,0.01666666666666666,0.01301130099365458,1.6882245868769243,0.028137076447948738,,,,,,,,,
combined_equal_weight,Combined Equal Weight,combined,equal_weight,monthly,22,2022-10-03,2021-10-01,2022-09-30,2022-10-03,252,252,60,0.03977352362301022,3.977352362301022e-05,10.0,sample_ridge,,1698.881325240989,11.7416379889912,1698.8803108499346,0.0032755131851599957,1.9569396452624707e-09,-1.6131078797075316,0.8913308032260187,True,0,closed-form feasible equal weight,0,1,0.05451406967417595,-0.18968847566848182,0.2334824825852594,-0.8124312949225835,0.0,0.0,0.016666666666666666,0.016666666666666666,0.16666666666666666,0.01666666666666666,0.01166191419042095,1.6724757672890516,0.027874596121484192,,,,,,,,,
combined_equal_weight,Combined Equal Weight,combined,equal_weight,monthly,23,2022-11-01,2021-11-01,2022-10-31,2022-11-01,252,252,60,0.03886837796847359,3.886837796847359e-05,10.0,sample_ridge,,1529.693039460691,11.868531637254668,1529.6921907522328,0.003562931697367819,1.9780885864282257e-09,-1.7028483801535979,0.9320822595695339,True,0,closed-form feasible equal weight,0,1,0.05727614083387424,-0.17608928802976362,0.23932434233456953,-0.7357767551434243,0.0,0.0,0.016666666666666666,0.016666666666666666,0.16666666666666666,0.01666666666666666,0.010487691555047331,1.661555253797749,0.027692587563295814,,,,,,,,,
combined_equal_weight,Combined Equal Weight,combined,equal_weight,monthly,24,2022-12-01,2021-12-01,2022-11-30,2022-12-01,252,252,60,0.03433475283210965,3.433475283210965e-05,10.0,sample_ridge,,1741.480456821167,12.511759456409925,1741.479417358475,0.003491623258897,2.0852932218820557e-09,-1.4992075946870713,1.012398262304997,True,0,closed-form feasible equal weight,0,1,0.06434606938062577,-0.06307563411590826,0.25366527034780656,-0.24865695658465087,0.0,0.0,0.016666666666666666,0.016666666666666666,0.16666666666666666,0.01666666666666666,0.010634419845320651,1.5794925292146031,0.02632487548691005,,,,,,,,,
combined_equal_weight,Combined Equal Weight,combined,equal_weight,monthly,25,2023-01-03,2021-12-31,2022-12-30,2023-01-03,252,252,60,0.028707181493547004,2.8707181493547003e-05,10.0,sample_ridge,,1687.722226352582,12.204746130223773,1687.7212445509294,0.00349459862260238,2.034124334696052e-09,-1.6878110548244987,0.9359017507349877,True,0,closed-form feasible equal weight,0,1,0.06402786236060204,-0.14080768037826807,0.25303727464664577,-0.556470111270757,0.0,0.0,0.016666666666666666,0.016666666666666666,0.16666666666666666,0.01666666666666666,0.010297255774744678,1.5542736875771517,0.025904561459619193,,,,,,,,,
combined_equal_weight,Combined Equal Weight,combined,equal_weight,monthly,26,2023-02-01,2022-01-31,2023-01-31,2023-02-01,252,252,60,0.0365089925975199,3.65089925975199e-05,10.0,sample_ridge,,1534.2633133226127,12.050344039961132,1534.2625053683762,0.0038113442206849446,2.0083906532429493e-09,-0.9061169181647154,0.6931753816190576,True,0,closed-form feasible equal weight,0,1,0.06455188851345328,0.027961827409197434,0.2540706368580464,0.11005532852983789,0.0,0.0,0.016666666666666666,0.016666666666666666,0.16666666666666666,0.01666666666666666,0.010097545983509341,1.5351943966887922,0.02558657327814654,,,,,,,,,
combined_equal_weight,Combined Equal Weight,combined,equal_weight,monthly,27,2023-03-01,2022-02-28,2023-02-28,2023-03-01,252,252,60,0.021301805022005103,2.1301805022005103e-05,10.0,sample_ridge,,1718.4039056567437,11.707887040687611,1718.4028867774784,0.003289099358970045,1.9513144872681243e-09,-1.0331553358389942,0.560747599864184,True,0,closed-form feasible equal weight,0,1,0.0628561935734694,-0.04261142615761312,0.2507113750380493,-0.16996207751302142,0.0,0.0,0.016666666666666666,0.016666666666666666,0.16666666666666666,0.01666666666666666,0.009970872716136218,1.530523118620399,0.025508718643673316,,,,,,,,,
combined_equal_weight,Combined Equal Weight,combined,equal_weight,monthly,28,2023-04-03,2022-03-31,2023-03-31,2023-04-03,252,252,60,0.034689380461221817,3.468938046122182e-05,10.0,sample_ridge,,1617.68167209737,11.569485901906852,1617.680774762569,0.0034740239466297144,1.928247631035332e-09,-1.1728849366405165,0.4041887312530835,True,0,closed-form feasible equal weight,0,1,0.06345480602008674,-0.09517614948509551,0.25190237398660364,-0.37782950584720193,0.0,0.0,0.016666666666666666,0.016666666666666666,0.16666666666666666,0.01666666666666666,0.009712235045076366,1.511487739865012,0.025191462331083533,,,,,,,,,
combined_equal_weight,Combined Equal Weight,combined,equal_weight,monthly,29,2023-05-01,2022-04-28,2023-04-28,2023-05-01,252,252,60,0.02171490049579819,2.171490049579819e-05,10.0,sample_ridge,,1653.5205264697008,11.166942179208714,1653.5195744327805,0.0032305471431908575,1.8611570112565487e-09,-0.8606587353755566,0.5858993506629674,True,0,closed-form feasible equal weight,0,1,0.06111717819344212,-0.006742602797912415,0.24721888721018487,-0.027273817441706514,0.0,0.0,0.016666666666666666,0.016666666666666666,0.16666666666666666,0.01666666666666666,0.009457736765088145,1.5223594498912023,0.025372657498186704,,,,,,,,,
combined_equal_weight,Combined Equal Weight,combined,equal_weight,monthly,30,2023-06-01,2022-05-31,2023-05-31,2023-06-01,252,252,60,0.03112569102895793,3.112569102895793e-05,10.0,sample_ridge,,1381.8653047969065,9.835175172956511,1381.864585035373,0.003144803621440402,1.63919584576746e-09,-0.45545680673063427,0.9143758820515224,True,0,closed-form feasible equal weight,0,1,0.05120747309370734,-0.0010359782246258716,0.22629068273728667,-0.0045780860797905495,0.0,0.0,0.016666666666666666,0.016666666666666666,0.16666666666666666,0.01666666666666666,0.008910091340170262,1.5310806842118032,0.025518011403530053,,,,,,,,,
combined_equal_weight,Combined Equal Weight,combined,equal_weight,monthly,31,2023-07-03,2022-06-30,2023-06-30,2023-07-03,252,252,60,0.044146295743852065,4.414629574385206e-05,10.0,sample_ridge,,1200.8839779487605,9.43331720504861,1200.8833950209728,0.0032362173452965535,1.5722195184525737e-09,-0.4050686877913898,1.2823855441728425,True,0,closed-form feasible equal weight,0,1,0.043870778459518485,0.20214207096767456,0.2094535233876921,0.9650927217562998,0.0,0.0,0.016666666666666666,0.016666666666666666,0.16666666666666666,0.01666666666666666,0.009136622398739974,1.6993873452051995,0.02832312242008666,,,,,,,,,
combined_equal_weight,Combined Equal Weight,combined,equal_weight,monthly,32,2023-08-01,2022-07-29,2023-07-31,2023-08-01,252,252,60,0.030509156409318904,3.0509156409318906e-05,10.0,sample_ridge,,1224.496672314361,9.726061270141216,1224.4960377248765,0.00312532848267032,1.6210101954801005e-09,-0.4257137157133368,1.4045880045311487,True,0,closed-form feasible equal weight,0,1,0.04274621331432648,0.17566290110805977,0.20675157391015547,0.849632715175337,0.0,0.0,0.016666666666666666,0.016666666666666666,0.16666666666666666,0.01666666666666666,0.009159101748536527,1.766548964754225,0.02944248274590375,,,,,,,,,
combined_equal_weight,Combined Equal Weight,combined,equal_weight,monthly,33,2023-09-01,2022-08-31,2023-08-31,2023-09-01,252,252,60,0.032772796871600104,3.27727968716001e-05,10.0,sample_ridge,,1081.8206752221295,9.377587196601691,1081.8201815904176,0.0034220823032751913,1.562931183804303e-09,-0.43813560969970056,1.3175303418143658,True,0,closed-form feasible equal weight,0,1,0.04106212893824629,0.14249365754949828,0.20263792571541558,0.7031934276193498,0.0,0.0,0.016666666666666666,0.016666666666666666,0.16666666666666666,0.01666666666666666,0.009196075324297302,1.789606809852805,0.029826780164213418,,,,,,,,,
combined_equal_weight,Combined Equal Weight,combined,equal_weight,monthly,34,2023-10-02,2022-09-29,2023-09-29,2023-10-02,252,252,60,0.026668034707894375,2.6668034707894375e-05,10.0,sample_ridge,,972.0020640065264,8.745983435227723,972.001657314027,0.0034802575570385586,1.4576638912946484e-09,-0.43345810393913387,1.3764609828460026,True,0,closed-form feasible equal weight,0,1,0.036444358373593395,0.19122415507362667,0.19090405541421426,1.0016767567284932,0.0,0.0,0.016666666666666666,0.016666666666666666,0.16666666666666666,0.01666666666666666,0.009520441045114519,1.8378184492840144,0.030630307488066905,,,,,,,,,
combined_equal_weight,Combined Equal Weight,combined,equal_weight,monthly,35,2023-11-01,2022-10-31,2023-10-31,2023-11-01,252,252,60,0.023323841287453025,2.3323841287453025e-05,10.0,sample_ridge,,940.1629121255501,8.394732475838616,940.1625344027392,0.003478750874149747,1.3991220653152154e-09,-0.4631479082031792,1.221485025665576,True,0,closed-form feasible equal weight,0,1,0.032195379807810905,0.10536349912016445,0.1794307103252141,0.5872099537988535,0.0,0.0,0.016666666666666666,0.016666666666666666,0.16666666666666666,0.01666666666666666,0.010867964628053813,1.9196803159550682,0.03199467193258447,,,,,,,,,
combined_equal_weight,Combined Equal Weight,combined,equal_weight,monthly,36,2023-12-01,2022-11-30,2023-11-30,2023-12-01,252,252,60,0.03278607923840183,3.278607923840183e-05,10.0,sample_ridge,,718.9238616587598,7.481652148752392,718.9236053277319,0.0034923959148081317,1.2469420123226453e-09,-0.2766021355118453,1.2222043695132911,True,0,closed-form feasible equal weight,0,1,0.024820418096268237,0.13562861871764512,0.15754497166291356,0.8608882739072046,0.0,0.0,0.016666666666666666,0.016666666666666666,0.16666666666666666,0.01666666666666666,0.009756947970033765,2.1214562748040398,0.03535760458006733,,,,,,,,,
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,1,2021-01-04,2020-01-03,2020-12-31,2021-01-04,252,252,60,1.0,0.001,10.0,sample_ridge,,1033.4140189789068,21.157579991903326,1033.413620149154,0.009128114582134406,3.526263296721254e-09,-0.3492732395247833,1.982593873089236,True,0,standard single-linkage HRP; raw weights feasible,0,1,0.0934946459045655,0.3068681024357626,0.30576894202087546,1.0035947418584197,0.0,0.0,0.002625785491645976,0.06491725515357627,0.05248320522649656,0.026377484992605872,0.008703773033317977,1.8892407930725819,0.031487346551209695,60.0,0.20357057686236818,0.5526588311032098,False,0.0,0.06491725515357627,0.026377484992605872,0.05248320522649656,NEM|TRX-USD|XLM-USD|XRP-USD|ADA-USD|ETC-USD|BTC-USD|BCH-USD|EOS-USD|ETH-USD|LTC-USD|GILD|WMT|UPS|TMUS|EA|TTWO|INTC|AMGN|ABT|PSA|O|BA|GE|DIS|SHW|NKE|PLD|AMT|CCI|CMCSA|NEE|AEP|D|DUK|SO|MMM|DD|OXY|XOM|SLB|COP|CVX|CAT|DOW|SBUX|V|NUE|GS|MS|USB|WFC|KO|T|QCOM|AMD|ADBE|NVDA|ABBV|MRK
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,2,2021-02-01,2020-01-31,2021-01-29,2021-02-01,252,252,60,0.06990052787710806,6.990052787710806e-05,10.0,sample_ridge,,1091.1159806064534,22.44822153978953,1091.1155307785195,0.00906686119653018,3.741370219217885e-09,-0.23740683868214907,2.7597000301127537,True,0,standard single-linkage HRP; raw weights feasible,0,1,0.09592573369363142,0.2744106710438057,0.3097187977724817,0.8859994066145988,2.220446049250313e-16,0.0,0.002452237472976626,0.06647658601569925,0.05126731240165194,0.025977359760324246,0.00828806261545946,2.074332799497955,0.03457221332496592,60.0,0.20151596682824577,0.5571492583585446,False,0.0,0.06647658601569925,0.025977359760324246,0.05126731240165194,NEM|XLM-USD|TRX-USD|XRP-USD|ADA-USD|BTC-USD|ETC-USD|ETH-USD|LTC-USD|BCH-USD|EOS-USD|GILD|WMT|UPS|TMUS|EA|TTWO|INTC|AMGN|ABT|QCOM|ADBE|AMD|NVDA|PSA|O|CMCSA|DIS|BA|PLD|AMT|CCI|MMM|SHW|GE|NKE|NEE|AEP|D|DUK|SO|KO|SBUX|V|T|CAT|DOW|OXY|XOM|SLB|COP|CVX|GS|MS|USB|WFC|DD|NUE|ABBV|MRK
combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,3,2021-03-01,2020-02-28,2021-02-26,2021-03-01,252,252,60,0.07889650039491784,7.889650039491784e-05,10.0,sample_ridge,,1144.0404576090773,23.014831526063983,1144.0399490852305,0.008621976286872026,3.835805215985945e-09,-0.09602128620994455,2.9761046427603395,True,0,standard single-linkage HRP; raw weights feasible,0,1,0.09210784133774047,0.34419670080627424,0.30349273687806844,1.1341184120151089,2.220446049250313e-16,0.0,0.0023619864925610587,0.062439685698324664,0.04690734972823439,0.02639552091662232,0.008489523704499066,2.263931998998815,0.037732199983313584,60.0,0.19993280980246766,0.5619880299300772,False,0.0,0.062439685698324664,0.02639552091662232,0.04690734972823439,NEM|XLM-USD|XRP-USD|ADA-USD|TRX-USD|BTC-USD|ETC-USD|ETH-USD|LTC-USD|BCH-USD|EOS-USD|GILD|WMT|UPS|INTC|EA|TTWO|AMGN|ABT|ABBV|MRK|PSA|MMM|CMCSA|DIS|O|NKE|SHW|BA|PLD|AMT|CCI|GE|NEE|AEP|D|DUK|SO|KO|DD|SBUX|V|T|CAT|DOW|NUE|GS|MS|USB|WFC|OXY|XOM|SLB|COP|CVX|TMUS|QCOM|AMD|ADBE|NVDA
